sku_id,source_asset_id,duplicate_group_id,class_id,split,image_path,label_path,source_sha256,box_algorithm_version,parameters_hash
7840185788545,3d13b6b092184a7e15d2e119af6c1dde6b04eae6d4f09aba33d4f50dd1d8253e,163006cff91201685edcec9de002f41a8c90eaaf4c8e974361d072530af599bf,0,train,images/train/3d13b6b092184a7e15d2e119af6c1dde6b04eae6d4f09aba33d4f50dd1d8253e.jpg,labels/train/3d13b6b092184a7e15d2e119af6c1dde6b04eae6d4f09aba33d4f50dd1d8253e.txt,163006cff91201685edcec9de002f41a8c90eaaf4c8e974361d072530af599bf,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7773401007697,3d4fdd944add8649990e2d869206726019e838207bb084cf47d4c9d8b9c110da,48c1ed880abc7c3990b7259e248108dbc02dd3b9d847cd47509ed39f856c3086,0,test,images/test/3d4fdd944add8649990e2d869206726019e838207bb084cf47d4c9d8b9c110da.jpg,labels/test/3d4fdd944add8649990e2d869206726019e838207bb084cf47d4c9d8b9c110da.txt,48c1ed880abc7c3990b7259e248108dbc02dd3b9d847cd47509ed39f856c3086,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
4059729521903,3e266ba74e9f5958f030139f447ac1642b158e52875d57f4d4749ff18d9f7965,3ab3e9c990c3505a29a8cefefd60673fa95ffec6dcadc0de845e5d4f0d31475c,0,test,images/test/3e266ba74e9f5958f030139f447ac1642b158e52875d57f4d4749ff18d9f7965.jpg,labels/test/3e266ba74e9f5958f030139f447ac1642b158e52875d57f4d4749ff18d9f7965.txt,3ab3e9c990c3505a29a8cefefd60673fa95ffec6dcadc0de845e5d4f0d31475c,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7896902289697,3e8e48d32d42bd2e95957864bad44f26f6c0acd87625d41634815aeb5277ebad,5acf0b463746f68ce1482af84dc0f78d41fd845559c95decfcc12d61f0b83435,0,test,images/test/3e8e48d32d42bd2e95957864bad44f26f6c0acd87625d41634815aeb5277ebad.jpg,labels/test/3e8e48d32d42bd2e95957864bad44f26f6c0acd87625d41634815aeb5277ebad.txt,5acf0b463746f68ce1482af84dc0f78d41fd845559c95decfcc12d61f0b83435,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
080100005549,3f1adf15486861c2ff86cf7df1be2cb3480c39bbad35a30869bd2a1c9ba958dc,25e0ab9f593d2a46b46ef1dd2673157d8df4e532e6d3d72c84f9318bff7f87bb,0,train,images/train/3f1adf15486861c2ff86cf7df1be2cb3480c39bbad35a30869bd2a1c9ba958dc.jpg,labels/train/3f1adf15486861c2ff86cf7df1be2cb3480c39bbad35a30869bd2a1c9ba958dc.txt,25e0ab9f593d2a46b46ef1dd2673157d8df4e532e6d3d72c84f9318bff7f87bb,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
1200185061035,3fd2ab18c358761bf0c591b9b05d0b3c3be43359e9484bf7adcc2d2f40b03584,9b9b40bf64b3f54f876029a0020256c30127a93d32b32b7c55a64b075ab4c09d,0,train,images/train/3fd2ab18c358761bf0c591b9b05d0b3c3be43359e9484bf7adcc2d2f40b03584.jpg,labels/train/3fd2ab18c358761bf0c591b9b05d0b3c3be43359e9484bf7adcc2d2f40b03584.txt,9b9b40bf64b3f54f876029a0020256c30127a93d32b32b7c55a64b075ab4c09d,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7773400003003,40233ca670301924cb971bfc99d656ade8883135c5da38977f3bc7721a68ef03,dcd97c797ee6b8bb2d076ff9209a3762049238ad66695a9a0a6af7eb6ca8bdff,0,train,images/train/40233ca670301924cb971bfc99d656ade8883135c5da38977f3bc7721a68ef03.jpg,labels/train/40233ca670301924cb971bfc99d656ade8883135c5da38977f3bc7721a68ef03.txt,dcd97c797ee6b8bb2d076ff9209a3762049238ad66695a9a0a6af7eb6ca8bdff,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771259757993,40e355d92ab9dfe5e495dce6fa2bb7736a3559b36b0f13fd7a7e27fff2cc037c,278499cf9a991f017a908182cd49bcc1dd8dec37c1356946d9e83d13c084728a,0,train,images/train/40e355d92ab9dfe5e495dce6fa2bb7736a3559b36b0f13fd7a7e27fff2cc037c.jpg,labels/train/40e355d92ab9dfe5e495dce6fa2bb7736a3559b36b0f13fd7a7e27fff2cc037c.txt,278499cf9a991f017a908182cd49bcc1dd8dec37c1356946d9e83d13c084728a,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7896058517521,40eaa011322b070624a5b6a5c299556ea960c3b3668657101a37b1b1c0ab9418,33654e6d3ea982ffec91b51934ac0742e61ac9265e8d7bb8f1a579f46db673c0,0,train,images/train/40eaa011322b070624a5b6a5c299556ea960c3b3668657101a37b1b1c0ab9418.jpg,labels/train/40eaa011322b070624a5b6a5c299556ea960c3b3668657101a37b1b1c0ab9418.txt,33654e6d3ea982ffec91b51934ac0742e61ac9265e8d7bb8f1a579f46db673c0,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
309970002626,410052c44c26da379720af42f288efd9e370be188044aff1239bb14f0afabf16,be900200b0ff8023dac3f31bdc09144b5d2a8a5df347a674e91f146d4aee0c8b,0,train,images/train/410052c44c26da379720af42f288efd9e370be188044aff1239bb14f0afabf16.jpg,labels/train/410052c44c26da379720af42f288efd9e370be188044aff1239bb14f0afabf16.txt,be900200b0ff8023dac3f31bdc09144b5d2a8a5df347a674e91f146d4aee0c8b,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
3501116,41982bfe391a175312a62d01ed44bce312655458014e681ae6e090a705b43a9a,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,0,train,images/train/41982bfe391a175312a62d01ed44bce312655458014e681ae6e090a705b43a9a.jpg,labels/train/41982bfe391a175312a62d01ed44bce312655458014e681ae6e090a705b43a9a.txt,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7894904268283,427aa762144b775939c7f531a3ae9f607e0a7b1332ecdadcb3673bb93313e8ac,4a188b70f6d526e110aec8cdebb42b47ee8417a02e1e1c9bdf7bea834f330850,0,train,images/train/427aa762144b775939c7f531a3ae9f607e0a7b1332ecdadcb3673bb93313e8ac.jpg,labels/train/427aa762144b775939c7f531a3ae9f607e0a7b1332ecdadcb3673bb93313e8ac.txt,4a188b70f6d526e110aec8cdebb42b47ee8417a02e1e1c9bdf7bea834f330850,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
9000213,43bbda792b5c2e970bc4c59bda8b30d58dd32ddf65aac207ef84bd933cd2850c,50c7b12c11e85b50dd05756f86395457be28d606a974b859301a30b3d9e8b91b,0,test,images/test/43bbda792b5c2e970bc4c59bda8b30d58dd32ddf65aac207ef84bd933cd2850c.jpg,labels/test/43bbda792b5c2e970bc4c59bda8b30d58dd32ddf65aac207ef84bd933cd2850c.txt,50c7b12c11e85b50dd05756f86395457be28d606a974b859301a30b3d9e8b91b,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7896058503005,44bdc41b363c3933fcba00428da1e9c4952217139eff9387d62011d4e5e75462,6e90eca521692bedef3e33faa3ac67ba94dec1028e4e85a0fad316e15b5f28a5,0,train,images/train/44bdc41b363c3933fcba00428da1e9c4952217139eff9387d62011d4e5e75462.jpg,labels/train/44bdc41b363c3933fcba00428da1e9c4952217139eff9387d62011d4e5e75462.txt,6e90eca521692bedef3e33faa3ac67ba94dec1028e4e85a0fad316e15b5f28a5,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771228000624,45214371e9bede1df0567faeade496827e90ef870d4b5e2b69abf7e5e8308819,4d13f97b296fb6faf91c5af3cdcb3972a8e736d03e5de29bebdb19bab6967e2d,0,train,images/train/45214371e9bede1df0567faeade496827e90ef870d4b5e2b69abf7e5e8308819.jpg,labels/train/45214371e9bede1df0567faeade496827e90ef870d4b5e2b69abf7e5e8308819.txt,4d13f97b296fb6faf91c5af3cdcb3972a8e736d03e5de29bebdb19bab6967e2d,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
8412122034016,45cdc1d7b4d7ec6c79e5b6590524b711a4685d9dd2002e493ae300d2ed3c31c6,f00ebf5ac027054d95fe5d9155a64ec61055f81201e472330cbfb082cc4f2e65,0,train,images/train/45cdc1d7b4d7ec6c79e5b6590524b711a4685d9dd2002e493ae300d2ed3c31c6.jpg,labels/train/45cdc1d7b4d7ec6c79e5b6590524b711a4685d9dd2002e493ae300d2ed3c31c6.txt,f00ebf5ac027054d95fe5d9155a64ec61055f81201e472330cbfb082cc4f2e65,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7798186032368,45d31b28b53cb05f08cca2c6ea06d334a3c25bcb9f03d5ddc65f18271f2fc00c,e8b05b74829f9f4ab48640a152efb3248d5de574c8969c0505dabd0a22dcb7bd,0,train,images/train/45d31b28b53cb05f08cca2c6ea06d334a3c25bcb9f03d5ddc65f18271f2fc00c.jpg,labels/train/45d31b28b53cb05f08cca2c6ea06d334a3c25bcb9f03d5ddc65f18271f2fc00c.txt,e8b05b74829f9f4ab48640a152efb3248d5de574c8969c0505dabd0a22dcb7bd,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
041554098259,460c0a289559560193858721c6f8163d864766b8c2b184a9c3dce077870eb014,8677cf45f18356bb0253c4d337f032de000b843fcfd8f4f6befe3689a79278d5,0,train,images/train/460c0a289559560193858721c6f8163d864766b8c2b184a9c3dce077870eb014.jpg,labels/train/460c0a289559560193858721c6f8163d864766b8c2b184a9c3dce077870eb014.txt,8677cf45f18356bb0253c4d337f032de000b843fcfd8f4f6befe3689a79278d5,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771621640113,463de77e5cd01d5d7b1c3490b28f466cc18d9d56b36049eba90255677a513730,2515e89bf265dc1cbb37675e4641d1a040d81a92c8216551af04b6f0c0465539,0,train,images/train/463de77e5cd01d5d7b1c3490b28f466cc18d9d56b36049eba90255677a513730.jpg,labels/train/463de77e5cd01d5d7b1c3490b28f466cc18d9d56b36049eba90255677a513730.txt,2515e89bf265dc1cbb37675e4641d1a040d81a92c8216551af04b6f0c0465539,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7896451912503,464523ed89c41923b989b5433f528dcb5b3df1709b638af70336f4c91c11e713,d3981a1651a5224036c90069c2d71f642bf83496cdeb2d3bc2beba368d261ef6,0,test,images/test/464523ed89c41923b989b5433f528dcb5b3df1709b638af70336f4c91c11e713.jpg,labels/test/464523ed89c41923b989b5433f528dcb5b3df1709b638af70336f4c91c11e713.txt,d3981a1651a5224036c90069c2d71f642bf83496cdeb2d3bc2beba368d261ef6,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771214005480,46deedfd0f05fdf3779c462491123ae32ebb94b63c231739d3d3244f449873bd,f50b122ea809b08bdd709921d0269418d061041bfcf00c2204cfe2d48f1a376e,0,train,images/train/46deedfd0f05fdf3779c462491123ae32ebb94b63c231739d3d3244f449873bd.jpg,labels/train/46deedfd0f05fdf3779c462491123ae32ebb94b63c231739d3d3244f449873bd.txt,f50b122ea809b08bdd709921d0269418d061041bfcf00c2204cfe2d48f1a376e,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7891151039796,47cc066481fb38a95ef7fb998f846a5ba297d78fd7c18f4e9deb82e04dde7089,6165d486c1955add6785c1e7d6f01018ec038c2a36bee1152e6a2c2aa1158a9f,0,train,images/train/47cc066481fb38a95ef7fb998f846a5ba297d78fd7c18f4e9deb82e04dde7089.jpg,labels/train/47cc066481fb38a95ef7fb998f846a5ba297d78fd7c18f4e9deb82e04dde7089.txt,6165d486c1955add6785c1e7d6f01018ec038c2a36bee1152e6a2c2aa1158a9f,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7773510140483,4817f336c3d428e7e2d9e8fa091421e08ead8df387870519cc0b1b7e962ab2da,f3e7b876fa39ae4b7897b34d605f87c43f1f3b197c239fe194fc20cfe4e4a925,0,train,images/train/4817f336c3d428e7e2d9e8fa091421e08ead8df387870519cc0b1b7e962ab2da.jpg,labels/train/4817f336c3d428e7e2d9e8fa091421e08ead8df387870519cc0b1b7e962ab2da.txt,f3e7b876fa39ae4b7897b34d605f87c43f1f3b197c239fe194fc20cfe4e4a925,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
3501114,482df5bab93e933058f725343b29f8eab8f754e06fa574e9a01c49ba57f933e7,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,0,train,images/train/482df5bab93e933058f725343b29f8eab8f754e06fa574e9a01c49ba57f933e7.jpg,labels/train/482df5bab93e933058f725343b29f8eab8f754e06fa574e9a01c49ba57f933e7.txt,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7798186032375,4865570ff37b7874dcea32703946ba6fa02fee9ea79e132d9ca3585be8817149,dd0557b3b8e5b6f7917dc51362fc3abfd8e4c9c8b46af39db7995bc161c837e5,0,train,images/train/4865570ff37b7874dcea32703946ba6fa02fee9ea79e132d9ca3585be8817149.jpg,labels/train/4865570ff37b7874dcea32703946ba6fa02fee9ea79e132d9ca3585be8817149.txt,dd0557b3b8e5b6f7917dc51362fc3abfd8e4c9c8b46af39db7995bc161c837e5,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
07509546690384,4907ddb45a9c1f56f747cb4d835b55b531b1e518224f97f5db51be86bb4b114c,c7c4d52a0d805e33bbffc48d37560000cd237feb49b5e3c05e30ef0040c587ed,0,train,images/train/4907ddb45a9c1f56f747cb4d835b55b531b1e518224f97f5db51be86bb4b114c.jpg,labels/train/4907ddb45a9c1f56f747cb4d835b55b531b1e518224f97f5db51be86bb4b114c.txt,c7c4d52a0d805e33bbffc48d37560000cd237feb49b5e3c05e30ef0040c587ed,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
309973174603,4950f2e2afa3f53a2b29b6bfbb53273e6f3cee0b822dd78318cf4dceb9d4b21f,459ad20d4ce8e99ce8e0aa968169a676d7c4d1c33d82f4c52c24e350de96dcde,0,train,images/train/4950f2e2afa3f53a2b29b6bfbb53273e6f3cee0b822dd78318cf4dceb9d4b21f.jpg,labels/train/4950f2e2afa3f53a2b29b6bfbb53273e6f3cee0b822dd78318cf4dceb9d4b21f.txt,459ad20d4ce8e99ce8e0aa968169a676d7c4d1c33d82f4c52c24e350de96dcde,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
07896058500226,49b5f1d3f7a56f0f65438e50cc9ac89d5fb7a61af011496a21a73d49d2cc0ddb,f8cf6c538cf34012739cae36158bdd3294555c05f516dd7a760544b569bc40b2,0,train,images/train/49b5f1d3f7a56f0f65438e50cc9ac89d5fb7a61af011496a21a73d49d2cc0ddb.jpg,labels/train/49b5f1d3f7a56f0f65438e50cc9ac89d5fb7a61af011496a21a73d49d2cc0ddb.txt,f8cf6c538cf34012739cae36158bdd3294555c05f516dd7a760544b569bc40b2,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771224006293,49e5cd73630322f75527027b31744b8f10c85d192d0ab5f8a2a4e483f26e330f,7f12480f325a6954b3810eb5d6c859e580ce1ebfaf3462cc4102f2c4edba36dd,0,train,images/train/49e5cd73630322f75527027b31744b8f10c85d192d0ab5f8a2a4e483f26e330f.jpg,labels/train/49e5cd73630322f75527027b31744b8f10c85d192d0ab5f8a2a4e483f26e330f.txt,7f12480f325a6954b3810eb5d6c859e580ce1ebfaf3462cc4102f2c4edba36dd,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771260763334,4a11d74fb082fcdf88b57e953486cfe4374572ac821687e16660774633fd60dd,e78d2978b56e91a95d0b68ce2e6c172b1500acad2454617542e640d0de1b42b1,0,train,images/train/4a11d74fb082fcdf88b57e953486cfe4374572ac821687e16660774633fd60dd.jpg,labels/train/4a11d74fb082fcdf88b57e953486cfe4374572ac821687e16660774633fd60dd.txt,e78d2978b56e91a95d0b68ce2e6c172b1500acad2454617542e640d0de1b42b1,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
6971549925618,4a26f7aa261a15fc464e924b391d1eafb074e65cc29377ef9abf5a32f755aea3,8fbfdb8c4991ed5cd49fa3a1a18783173374f099466bf3dfafd068881d031b50,0,train,images/train/4a26f7aa261a15fc464e924b391d1eafb074e65cc29377ef9abf5a32f755aea3.jpg,labels/train/4a26f7aa261a15fc464e924b391d1eafb074e65cc29377ef9abf5a32f755aea3.txt,8fbfdb8c4991ed5cd49fa3a1a18783173374f099466bf3dfafd068881d031b50,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
041554098341,4abcf5c6fd5a407bb6d691fb76d551e4f86af8c574aeae13110c40362996ca15,3e34fcc1f81f02140a9aeb3dffbf6928ff7b3681d71132812fe844a9493b9ae4,0,train,images/train/4abcf5c6fd5a407bb6d691fb76d551e4f86af8c574aeae13110c40362996ca15.jpg,labels/train/4abcf5c6fd5a407bb6d691fb76d551e4f86af8c574aeae13110c40362996ca15.txt,3e34fcc1f81f02140a9aeb3dffbf6928ff7b3681d71132812fe844a9493b9ae4,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
084773611519,4b4a4edaa958e364bb6dbf8627ce7a292135d1ba3bdaf69c1080d085b0445fda,50b5754b348b86cbdffe8ccb4dd1677c5131388ed2a54c4395d8cfd344a737a3,0,val,images/val/4b4a4edaa958e364bb6dbf8627ce7a292135d1ba3bdaf69c1080d085b0445fda.jpg,labels/val/4b4a4edaa958e364bb6dbf8627ce7a292135d1ba3bdaf69c1080d085b0445fda.txt,50b5754b348b86cbdffe8ccb4dd1677c5131388ed2a54c4395d8cfd344a737a3,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7509552992281,4b5df0a8b2783273da5dcb1ca920aa703e1ad9bbd2f3064c38c3b444aab59d0a,4e60d0705a03f6c0881fab7568011ed39284680d340a4ac4cdcf2b366044dd44,0,train,images/train/4b5df0a8b2783273da5dcb1ca920aa703e1ad9bbd2f3064c38c3b444aab59d0a.jpg,labels/train/4b5df0a8b2783273da5dcb1ca920aa703e1ad9bbd2f3064c38c3b444aab59d0a.txt,4e60d0705a03f6c0881fab7568011ed39284680d340a4ac4cdcf2b366044dd44,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7702032008919,4bb4107c7ed87fb2508dddbc5e5bab55d0d95756bb7e35f90086b7211fdcdcdf,54a94451e841df2ac68b9244688a5b8aaecbc4bca8ee5a6d1e19df72f59c3241,0,test,images/test/4bb4107c7ed87fb2508dddbc5e5bab55d0d95756bb7e35f90086b7211fdcdcdf.jpg,labels/test/4bb4107c7ed87fb2508dddbc5e5bab55d0d95756bb7e35f90086b7211fdcdcdf.txt,54a94451e841df2ac68b9244688a5b8aaecbc4bca8ee5a6d1e19df72f59c3241,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7702032117444,4c3d15769e59446495639a96a943f7223ce18c92fea5d256bbc174c3df78261b,08585d73daa3b8cdd2093cda93f72c0a967b195134f3d2f04fd52a1bbbf6076c,0,train,images/train/4c3d15769e59446495639a96a943f7223ce18c92fea5d256bbc174c3df78261b.jpg,labels/train/4c3d15769e59446495639a96a943f7223ce18c92fea5d256bbc174c3df78261b.txt,08585d73daa3b8cdd2093cda93f72c0a967b195134f3d2f04fd52a1bbbf6076c,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771228000587,4c4081523fb30c8f2233b4a410df4948ef7536e2b8f8649ac14bd7339ecb1d47,9d04bbacdebdc6dab9271e5b36b1b775e52302d5e9e56c43446923be96db6cd8,0,train,images/train/4c4081523fb30c8f2233b4a410df4948ef7536e2b8f8649ac14bd7339ecb1d47.jpg,labels/train/4c4081523fb30c8f2233b4a410df4948ef7536e2b8f8649ac14bd7339ecb1d47.txt,9d04bbacdebdc6dab9271e5b36b1b775e52302d5e9e56c43446923be96db6cd8,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7771609005286,4cd8d2dbdc0d5f87170dc4055723eeaebe1de40c1dfcb884ae4428fc15dea29b,21f43ef98c616f309e0b36fe1e51df0a874883effc656288cdc7c3eda87ac0b8,0,test,images/test/4cd8d2dbdc0d5f87170dc4055723eeaebe1de40c1dfcb884ae4428fc15dea29b.jpg,labels/test/4cd8d2dbdc0d5f87170dc4055723eeaebe1de40c1dfcb884ae4428fc15dea29b.txt,21f43ef98c616f309e0b36fe1e51df0a874883effc656288cdc7c3eda87ac0b8,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7899620665101,4cdfde08522c848d906705a3ea52085ab97c62544b3e3b421a71857fe918dfec,91a3d48971df1629053708001b526f46e4777508c56dc4d0e10bdd11a51e9136,0,train,images/train/4cdfde08522c848d906705a3ea52085ab97c62544b3e3b421a71857fe918dfec.jpg,labels/train/4cdfde08522c848d906705a3ea52085ab97c62544b3e3b421a71857fe918dfec.txt,91a3d48971df1629053708001b526f46e4777508c56dc4d0e10bdd11a51e9136,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7774904408820,4ce3a2dc9e4d4eeb75526660f70ba8f60b16fd84bad42d1c4cd9a9bd24aec2b1,37811d65d569e9bfc4bc19f33f05b0779d1c57764f2fd94aef1f94517791be16,0,train,images/train/4ce3a2dc9e4d4eeb75526660f70ba8f60b16fd84bad42d1c4cd9a9bd24aec2b1.jpg,labels/train/4ce3a2dc9e4d4eeb75526660f70ba8f60b16fd84bad42d1c4cd9a9bd24aec2b1.txt,37811d65d569e9bfc4bc19f33f05b0779d1c57764f2fd94aef1f94517791be16,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
041554098228,4d41ec6e4af5c30764006f34bfd72aebe422a538e58baaf4d9718e850378cd9f,c1288cfeba863f1007b39071def7d2cd27ac569d861700913b5179ce52b9e453,0,train,images/train/4d41ec6e4af5c30764006f34bfd72aebe422a538e58baaf4d9718e850378cd9f.jpg,labels/train/4d41ec6e4af5c30764006f34bfd72aebe422a538e58baaf4d9718e850378cd9f.txt,c1288cfeba863f1007b39071def7d2cd27ac569d861700913b5179ce52b9e453,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7896183912505,4d820b4ef9e5e0e02a85866cab04e2adb9d62bc10d545e96a477033830f77f36,920664d8abe0f482f73aff22426fcfc9eb188b76b0af3c64c8c848deb167ed46,0,val,images/val/4d820b4ef9e5e0e02a85866cab04e2adb9d62bc10d545e96a477033830f77f36.jpg,labels/val/4d820b4ef9e5e0e02a85866cab04e2adb9d62bc10d545e96a477033830f77f36.txt,920664d8abe0f482f73aff22426fcfc9eb188b76b0af3c64c8c848deb167ed46,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7896451912916,4dcf92b84e0d890509f58db22a3fc257728d58d8ebe4693fe66e232aa3396ee7,370cb58e47cee205ec05197e23abf06be093bef2b0fe5f784779b1b611d077c1,0,train,images/train/4dcf92b84e0d890509f58db22a3fc257728d58d8ebe4693fe66e232aa3396ee7.jpg,labels/train/4dcf92b84e0d890509f58db22a3fc257728d58d8ebe4693fe66e232aa3396ee7.txt,370cb58e47cee205ec05197e23abf06be093bef2b0fe5f784779b1b611d077c1,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
3997800000668,4dd91d2cb1ede15c4f3247bfe7ffae7dad8e4054982831ddf828a8b8566b17c8,4d3ef31e79d9157e6532fcb9d9479f3c45c554b2516b3f97dbe041573cb18e0b,0,val,images/val/4dd91d2cb1ede15c4f3247bfe7ffae7dad8e4054982831ddf828a8b8566b17c8.jpg,labels/val/4dd91d2cb1ede15c4f3247bfe7ffae7dad8e4054982831ddf828a8b8566b17c8.txt,4d3ef31e79d9157e6532fcb9d9479f3c45c554b2516b3f97dbe041573cb18e0b,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7509552961751,4e24edc97236bca639d5dba48d7122cb323a813585b79b54509baf64bf755c1e,e8f5d346c0ef0a9f3ce22eaea02932d854ef9a6bfb4ac7d67df1ec5697890406,0,val,images/val/4e24edc97236bca639d5dba48d7122cb323a813585b79b54509baf64bf755c1e.jpg,labels/val/4e24edc97236bca639d5dba48d7122cb323a813585b79b54509baf64bf755c1e.txt,e8f5d346c0ef0a9f3ce22eaea02932d854ef9a6bfb4ac7d67df1ec5697890406,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
7774904407113,4f9cec603cc5bf3e34cbce3ad9e4aec660af192f8792a8ba4f81de3b70af5c4e,9f1062ea0574c17fa5f43294668fccc8d9932d78c6aa2a3eeef3fd5540840d66,0,train,images/train/4f9cec603cc5bf3e34cbce3ad9e4aec660af192f8792a8ba4f81de3b70af5c4e.jpg,labels/train/4f9cec603cc5bf3e34cbce3ad9e4aec660af192f8792a8ba4f81de3b70af5c4e.txt,9f1062ea0574c17fa5f43294668fccc8d9932d78c6aa2a3eeef3fd5540840d66,pixel-extremes-v1,87f64e55aa7b63804c03badb8d3cf038c7f8a2bdff322bf6a983acd6697d72a0
