source_asset_id,sku_id,product_name,description,source_name,product_page_url,image_url,retrieved_at,retrieval_run_id,http_status,content_type,scraper_version,sha256,duplicate_group_id,width_px,height_px,image_mode,background_mode,rights_status,acceptance_status,rejection_reason,local_path
27689690f4b157202ddb44ad4df88453c4cb73f33e1c76f3a886fa8568489444,7509552992090,Shampoo Elvive Collagen Lifter X 370Ml,Descripción:El Shampoo Elvive Colágeno Lifter Engrosador de L'Oréal Paris está especialmente desarrollado para cabellos finos delgados y con falta de volumen. Su fórmula con tecnología inspirada en el colágeno ayuda a aportar una sensación de mayor densidad y cuerpo dejando el cabello con una apariencia más gruesa lige,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7509552992090,https://amarket.com.bo/cdn/shop/files/7509552992090_1200x1200.jpg?v=1787205949,2026-08-21T01:55:15.651888+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,02112079340bc65f5bc7646746e14bee9e06d7cc8a9ccee5a70bf925a5c98491,02112079340bc65f5bc7646746e14bee9e06d7cc8a9ccee5a70bf925a5c98491,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7509552992090_02112079340b.jpg
276df6eb7ff7569667f90011aec7eb9d677c12c8b92ade7550beda40167dc22e,7792389080331,Pastilla Para Inodoro Jardin Lavanda X 25G,DescripciónLa Pastilla para Inodoro Jardín Lavanda X 25 g ayuda a mantener el inodoro limpio y con un aroma fresco en cada descarga. Su fragancia a lavanda aporta una sensación agradable y relajante contribuyendo a neutralizar olores y mejorar el ambiente del baño. Fácil de usar y práctica es una opción ideal para el c,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7792389080331,https://amarket.com.bo/cdn/shop/files/7792389080331_1200x1200.jpg?v=1787204073,2026-08-21T02:09:13.581938+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,b6cc88ecbf861280bfeef0c3defe0d16145e55726035a90a132f81a25e985779,b6cc88ecbf861280bfeef0c3defe0d16145e55726035a90a132f81a25e985779,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7792389080331_b6cc88ecbf86.jpg
2887264aaa3d682b7ffbcebe01b5dbc4eb0c5e8153ef2446cfa5ca16ae131a08,7896902288140,Protector Solar Farmax Sunless Stick Fps50 Translúcido X 12G,Descripción:El Protector Solar Sunless Stick FPS 50 Gel es un fotoprotector facial de amplio espectro en formato barra diseñado para brindar una protección eficaz contra los rayos UVA y UVB de manera práctica y cómoda. Su acabado translúcido se adapta a todo tipo de piel sin dejar residuos blancos visibles siendo ideal,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7896902288140,https://amarket.com.bo/cdn/shop/files/7896902288140_1200x1200.jpg?v=1787205140,2026-08-21T02:18:07.918573+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,75441d7cd1db53c1a75661c78229e96c8c59183a47887b187e3217d207fbc6ab,75441d7cd1db53c1a75661c78229e96c8c59183a47887b187e3217d207fbc6ab,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7896902288140_75441d7cd1db.jpg
2896726c24249a72b2a7cf556e37ec3a575be7a3f0b1d0a6eadab4b31b48ac8c,7798186031750,Caramelos Masticables Selva Dropsy  X 700G,Caramelos Masticables Selva Dropsy X 700G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7798186031750,https://amarket.com.bo/cdn/shop/files/7798186031750_1200x1200.jpg?v=1776691131,2026-08-21T02:10:20.181502+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,0bc64040f25b4c6fce66cd37fea82811e1afc3fc09ba41590c0d215e0f72a693,0bc64040f25b4c6fce66cd37fea82811e1afc3fc09ba41590c0d215e0f72a693,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7798186031750_0bc64040f25b.jpg
28c4c5825c229410ad42bb91e81069623e84a6cf9b2281370f7a2ba243b52702,07896058500219,Gomitas Ositos Dori Sabor Surtido X 60G,Gomitas Ositos Dori Sabor Surtido X 60G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/07896058500219,https://amarket.com.bo/cdn/shop/files/07896058500219_1200x1200.jpg?v=1782799691,2026-08-21T01:47:39.663715+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,83532d30c475d2463ae8d4139e329c795664fb5a5b076333c80381c246ce19f8,83532d30c475d2463ae8d4139e329c795664fb5a5b076333c80381c246ce19f8,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\07896058500219_83532d30c475.jpg
28e5857d198785a8b5c002d27231202ab6350574541de2e28698551d72fe1c11,7793742003431,Dermaglos Solar Fps 50 Protección Alta X 250Ml,Dermaglos Solar Fps 50 Protección Alta X 250Ml,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7793742003431,https://amarket.com.bo/cdn/shop/files/7793742003431_1200x1200.jpg?v=1787205064,2026-08-21T02:09:20.637498+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,901a383f38db2edc695fe4213ac2a414ec928c926b891109279dde88896c7c2e,901a383f38db2edc695fe4213ac2a414ec928c926b891109279dde88896c7c2e,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7793742003431_901a383f38db.jpg
29876a10793b74a51a995cbe11b2979bd135124989adc91022a66259aa7743aa,1000000000577,Pack Especial Algabo Colonia+Crema Hidratante+Talco,Descripción:El Pack Especial Algabo Colonia + Crema Hidratante + Talco reúne tres productos esenciales para el cuidado diario de la piel. Incluye una colonia de delicada fragancia una crema hidratante que ayuda a mantener la piel suave y humectada y un talco que contribuye a absorber la humedad y brindar una agradable,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/1000000000577,https://amarket.com.bo/cdn/shop/files/1000000000577_1200x1200.jpg?v=1787205788,2026-08-21T01:48:55.576516+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,8c595a67a1e0b2b2c65f9eebee4766190f91c545362fc9b4e0df1f785213d05b,8c595a67a1e0b2b2c65f9eebee4766190f91c545362fc9b4e0df1f785213d05b,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\1000000000577_8c595a67a1e0.jpg
2a11bbb86bb1a1084f464575f4ae999c8beee38d964aa14079e3762082d23dfb,309975424041,Polvo Compacto Revlon Colorstay Para Rostro Tono 840 Medium Moyen,DescripciónEl Revlon ColorStay Pressed Powder Tono 840 Medium Moyen es un polvo compacto para rostro diseñado para ofrecer un acabado uniforme natural y de larga duración. Su fórmula ColorStay ayuda a minimizar el brillo sin resecar ni agrietar la piel proporcionando un look impecable hasta por 16 horas. Ideal para sel,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/309975424041,https://amarket.com.bo/cdn/shop/files/309975424041_1200x1200.jpg?v=1775108624,2026-08-21T01:50:13.377640+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,4b2b3e5f5aade04c74d89ee83d02fcb07702544c4c18ee929700a1094326e4ee,4b2b3e5f5aade04c74d89ee83d02fcb07702544c4c18ee929700a1094326e4ee,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\309975424041_4b2b3e5f5aad.jpg
2b53956d73c061eab11d5c25d3ccc72b6e595471f2e96a9591544779699a2126,7896183905682,Fideos Instantáneos Zaeli Gallina Caipira X 85G,Fideos Instantáneos Zaeli Gallina Caipira X 85G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7896183905682,https://amarket.com.bo/cdn/shop/files/7896183905682_1200x1200.jpg?v=1780379819,2026-08-21T02:15:53.484307+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,0b4459bb3cc0e9c8bad776c45fca4060bf7eab8626ef071da49283d070db04df,0b4459bb3cc0e9c8bad776c45fca4060bf7eab8626ef071da49283d070db04df,1000,1000,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7896183905682_0b4459bb3cc0.jpg
2b7b520d7b24b391020914c599083cc10f208be33ad090a6e03605c24d5679ef,07896058595307,Regaliz Ácido Dori Sabor Morango Tubo X 70G,Regaliz Ácido Dori Sabor Morango Tubo X 70G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/07896058595307,https://amarket.com.bo/cdn/shop/files/07896058595307_1200x1200.jpg?v=1787205794,2026-08-21T01:47:50.132479+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,16e6b106a07e573bb3c124d9724948a2312a8e0ccf9a5d672ff0c1679382add7,16e6b106a07e573bb3c124d9724948a2312a8e0ccf9a5d672ff0c1679382add7,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\07896058595307_16e6b106a07e.jpg
2c06fa03a4c13b934b13b9fb126c6487432488c6a5655ec0ad3391d237cbcd6a,4059729521941,Primer Essence So Cherry Happy X 35Ml,Descripción:Este primer está diseñado para preparar la piel antes de la aplicación de productos cosméticos. Su textura ligera y suave ayuda a unificar la superficie de la piel mejora la adherencia del maquillaje y contribuye a un acabado más uniforme y de mayor duración. Es apta para todo tipo de piel y proporciona una,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/4059729521941,https://amarket.com.bo/cdn/shop/files/4059729521941_1200x1200.jpg?v=1787205472,2026-08-21T01:51:11.193660+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,d87e9c7520d50a5f93af7a8cf3df29aba6be00fe4381d93bd37d67e0edbc17be,d87e9c7520d50a5f93af7a8cf3df29aba6be00fe4381d93bd37d67e0edbc17be,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\4059729521941_d87e9c7520d5.jpg
2c62ec22fd73cf2985643a3eb69498bd73d0e78c30636dbd4cfc6900d69c56ec,7770110170056,Pizza Precocida Bahrem Hawaiana X 550G,DescripciónProducto listo para hornear y servir. Producto congelado.Recomendaciones Mantener congelado a -18°C. Apto para Parrilla Horno y Airfryer. Modo de Uso Precalentar el horno a temperatura máxima por 15 minutos. Colocar la pizza en el centro del horno. Hornea tu pizza de 12 a 15 minutos observa que el queso se d,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7770110170056,https://amarket.com.bo/cdn/shop/files/7770110170056-des3_1200x1200.jpg?v=1777614625,2026-08-21T01:59:30.444903+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,38c07c104ea1f677ae80b19a445a81f06f66024c3eeee1b3f5323e6477334b71,38c07c104ea1f677ae80b19a445a81f06f66024c3eeee1b3f5323e6477334b71,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7770110170056_38c07c104ea1.jpg
2cae72b3464a53e58311c33886af242491f73be0caf4aa4b47709c697679d977,7798186034959,Gomitas Yummy Botellitas X 30G,Gomitas Yummy Botellitas X 30G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7798186034959,https://amarket.com.bo/cdn/shop/files/7798186034959_1200x1200.jpg?v=1787205163,2026-08-21T02:10:44.420987+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,1b085bd41f1cc0366c38b884ad6f5275eefc5a465fb077c93a4e3c16ed66300a,1b085bd41f1cc0366c38b884ad6f5275eefc5a465fb077c93a4e3c16ed66300a,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7798186034959_1b085bd41f1c.jpg
2cca054f9ead196eba2a85d9a2f0ee5edf298cee86c41b3e79940f48c3a637da,7702032553761,Mezcla Para Preparar Cappucino Colcafe Clásico X 108G,Mezcla Para Preparar Cappucino Colcafe Clásico X 108G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7702032553761,https://amarket.com.bo/cdn/shop/files/7702032553761_1200x1200.jpg?v=1780466141,2026-08-21T01:56:26.841639+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,06c44fe25cf867f68910ef7fb74df14b77a89283754089b52ab9623b1c472fd6,06c44fe25cf867f68910ef7fb74df14b77a89283754089b52ab9623b1c472fd6,1000,1000,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7702032553761_06c44fe25cf8.jpg
2d0b96e197e174652d69ade4a81692c1acb4681a0ead3cd8cddc797835fd3ae1,7891991305679,Cerveza Sin Alcohol Corona Cero Borella X 330Ml,"Conforme a la Ley N.° 259, la venta de bebidas alcohólicas está restringida entre las 03:00 am y las 09:00 am. Los pedidos realizados durante ese horario se despacharán a partir de las 09:00 amCerveza Sin Alcohol Corona Cero Borella X 330Ml",AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7891991305679,https://amarket.com.bo/cdn/shop/files/7891991305679_1200x1200.jpg?v=1787205130,2026-08-21T02:13:02.941514+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,b79ac1bf124ebdd36373f4edba6582ec73990e975fa50f2fd72eba028a5ba883,b79ac1bf124ebdd36373f4edba6582ec73990e975fa50f2fd72eba028a5ba883,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7891991305679_b79ac1bf124e.jpg
2d38b1398db501e21f9b12f2d40eeb664d95908d03bbb7f95bd5527ce71a2ab1,7804621470814,Atun En Agua Robinson Crusoe Lata X 160G,Atun En Agua Robinson Crusoe Lata X 160G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7804621470814,https://amarket.com.bo/cdn/shop/files/7804621470814_1200x1200.jpg?v=1787205038,2026-08-21T02:11:01.677393+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,3b5a2ae7158bfe2e7542a6179d6d3a3e832387c97d6f79ea939caa97025ef21a,3b5a2ae7158bfe2e7542a6179d6d3a3e832387c97d6f79ea939caa97025ef21a,1000,1000,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7804621470814_3b5a2ae7158b.jpg
2eaefd293d5201c4dde82fd67a128c4aec890f32a6c36ca14b489bade1b54d79,7770000420032,Traquea De Res Nutribarf Deshidratada X Unidad,Descripción:La Tráquea de Res Deshidratada Nutribarf es un snack masticable 100% natural elaborado a partir de tráquea de res deshidratada lentamente para conservar sus propiedades nutricionales y su textura firme. Su forma tubular la convierte en una opción ideal para el entretenimiento prolongado la estimulación ment,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7770000420032,https://amarket.com.bo/cdn/shop/files/7770000420032_1200x1200.jpg?v=1787205164,2026-08-21T01:56:51.350138+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,5f9d5c76d5f27d505c992ba3cf4b6ce775f4863a4f51a397c76e1a4cc6c82352,5f9d5c76d5f27d505c992ba3cf4b6ce775f4863a4f51a397c76e1a4cc6c82352,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7770000420032_5f9d5c76d5f2.jpg
2ec21d6413ce62d521fbf9f31175dd04f01ac34ae37634a1fb04ff0d316f483b,7896451908377,Pastillas Docile Minty Frutas X 17G,Pastillas Docile Minty Frutas X 17G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7896451908377,https://amarket.com.bo/cdn/shop/files/7896451908377_1200x1200.jpg?v=1787205100,2026-08-21T02:16:38.970424+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,cfd82d8e7943358f96a30eba9e151b4f9bd3ca9b94f5e4dc339fc6a53e6e81d8,cfd82d8e7943358f96a30eba9e151b4f9bd3ca9b94f5e4dc339fc6a53e6e81d8,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7896451908377_cfd82d8e7943.jpg
2ec9ae036c75da6b9d5e80a4f2aab133ecebe3ec149357dea266f99e6b3a2738,7891151039598,Pastilla Freegells Sabor Menta Frutilla Chocolate X 27.6G,DescripciónLos Caramelos Freegells Sabor Menta Frutilla Chocolate 27.6 g son dulces duros con una combinación única de sabores frutales y mentolados con un toque de sabor chocolate que crea una experiencia de sabor original y refrescante.Características: Marca: Freegells. Tipo: Caramelos duros sabor chocolate menta y f,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7891151039598,https://amarket.com.bo/cdn/shop/files/7891151039598_1200x1200.jpg?v=1769193192,2026-08-21T02:12:45.605349+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,314d91d5fb0f5109111787f0b4e106b179dbc9afc7eaa071c3a12fe09bb9c868,314d91d5fb0f5109111787f0b4e106b179dbc9afc7eaa071c3a12fe09bb9c868,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7891151039598_314d91d5fb0f.jpg
2ef077a2c5d211a74a63593d9bf73c7d456d4ce849762a15bf379419af440a57,7779604240022,Galletas De Arroz Family Farm Dulce X 110G,Galletas De Arroz Family Farm Dulce X 110G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7779604240022,https://amarket.com.bo/cdn/shop/files/7779604240022_1200x1200.jpg?v=1787204888,2026-08-21T02:07:14.624066+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,e356a7fbd58094531ebb943cd6c0c91c6e3b9b8f84638de5d6c609d02eb5efd2,e356a7fbd58094531ebb943cd6c0c91c6e3b9b8f84638de5d6c609d02eb5efd2,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7779604240022_e356a7fbd580.jpg
2f2eb91c0606ac1f6d2651f96b6e8798be963285d3cfabf036fe0ed5098755ba,7896183903527,Vinagre De Alcohol Zaeli Botella X 500Ml,Vinagre De Alcohol Zaeli Botella X 500Ml,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7896183903527,https://amarket.com.bo/cdn/shop/files/7896183903527_1200x1200.jpg?v=1787205035,2026-08-21T02:15:46.966363+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,61fb70a9b6879af36dedf000bd92ada2b51d67806d17d3b73308c18a033f0ac2,61fb70a9b6879af36dedf000bd92ada2b51d67806d17d3b73308c18a033f0ac2,1000,1000,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7896183903527_61fb70a9b687.jpg
2f34fcb287cddd78f5acf1327f35d5d7764ef58f5103369f35e3867ae715059c,7841503031640,Galletas Mazzei Crackers Salvado Light X 190G,Galletas Mazzei Crackers Salvado Light X 190G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7841503031640,https://amarket.com.bo/cdn/shop/files/7841503031640_1200x1200.jpg?v=1779256517,2026-08-21T02:11:30.081379+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,7322aca111d275c335b1f6166ff69b9f30a63fdf9e6000f364341a3d92b29b49,7322aca111d275c335b1f6166ff69b9f30a63fdf9e6000f364341a3d92b29b49,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7841503031640_7322aca111d2.jpg
2f3c54d437c3e6d61f9b7917c59de3b54a0a2e7c67de1e6deed8e764e9098b90,7779970830032,Liz Shampoo Doypack Aloe Vera Y Pepino X 750Ml,DescripciónEl Shampoo Liz Aloe Vera y Pepino Doypack 750 ml es un producto de cuidado capilar diseñ ado para limpiar y refrescar el cabello con suavidad mientras aporta hidratación y nutrición gracias a sus extractos naturales de aloe vera y pepino.Características: Marca: Liz. Tipo: Shampoo capilar con aloe vera y pepi,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7779970830032,https://amarket.com.bo/cdn/shop/files/7779970830032_1200x1200.jpg?v=1769193186,2026-08-21T02:07:21.874406+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,0e1ff437eade0317f1a5086c1654a9f555bb8404266ab64edab129d2a7caa5df,0e1ff437eade0317f1a5086c1654a9f555bb8404266ab64edab129d2a7caa5df,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7779970830032_0e1ff437eade.jpg
2f598090a8d16fb504b9339ea3b04ad015a2b1150fee5136ea72068591c2d59e,7792222004012,Caramelos Masticables Billiken Sabor Yogur X 600G,Caramelos Masticables Billiken Sabor Yogur X 600G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7792222004012,https://amarket.com.bo/cdn/shop/files/7792222004012_1200x1200.jpg?v=1787204494,2026-08-21T02:09:06.429169+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,51686ab38f113bb0d208d325bc3fbcafd0d6a99968c6a7c9499c03858042b1b0,51686ab38f113bb0d208d325bc3fbcafd0d6a99968c6a7c9499c03858042b1b0,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7792222004012_51686ab38f11.jpg
2f72a5b8a1dc6a3ee7fa8bdedbd00b3960f7ea33739cfd5f87512c8c84a2c5f4,7792389080300,Pastilla Para Inodoro Jardin Floral X 25G,DescripciónLa Pastilla para Inodoro Jardín Floral X 25 g ayuda a mantener el inodoro limpio y con un aroma fresco en cada descarga. Su fragancia floral aporta una sensación agradable en el baño contribuyendo a neutralizar olores y mejorar la experiencia de uso diario. Práctica y fácil de usar es una opción funcional pa,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7792389080300,https://amarket.com.bo/cdn/shop/files/7792389080300_1200x1200.jpg?v=1787204073,2026-08-21T02:09:09.985178+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,10f5872c7fc345445dbebc2dca04de047e24b56e20baaac8cc8b6685325db1cb,10f5872c7fc345445dbebc2dca04de047e24b56e20baaac8cc8b6685325db1cb,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7792389080300_10f5872c7fc3.jpg
301775c3a7f7967d94a11625b457445b2089897ee72bbfbbab2eb05b65c82db1,7896058500936,Gomitas Dori Sabor Surtido X 13G,Gomitas Dori Sabor Surtido X 13G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7896058500936,https://amarket.com.bo/cdn/shop/files/7896058500936_1200x1200.jpg?v=1782799696,2026-08-21T02:13:56.356866+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,9d0fe65103ccdf41a2958615d2a6583224a02f8ceb14a3e41d154cd666a12e19,9d0fe65103ccdf41a2958615d2a6583224a02f8ceb14a3e41d154cd666a12e19,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7896058500936_9d0fe65103cc.jpg
301e9aaddf8d75deee4b5447aa0ff6c594513c4567e8e57170d228ced0da40bd,7798186035215,Regaliz Bull Dog Cintas Ácidas Sabor Surtido X 60G,Regaliz Bull Dog Cintas Ácidas Sabor Surtido X 60G,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7798186035215,https://amarket.com.bo/cdn/shop/files/7798186035215_1200x1200.jpg?v=1775714015,2026-08-21T02:10:47.823884+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,ab0c623d5de9de51726ae1b53821856ddae236aaa9845c6521f4eb8b7787323d,ab0c623d5de9de51726ae1b53821856ddae236aaa9845c6521f4eb8b7787323d,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7798186035215_ab0c623d5de9.jpg
30bf7049fdbeb967ac121a010ab3a0136886c87ba264c207fd9676243db5af90,7509552961850,Esmalte Vogue Efecto Gel Tono Rose X 14Ml,Descripción:El Esmalte Vogue Efecto Gel ofrece un acabado brillante con efecto gel y colores intensos proporcionando una apariencia de manicure profesional sin necesidad de lámparas UV. Su fórmula de secado rápido ayuda a lograr un color uniforme y una duración de hasta 12 días además de contribuir al fortalecimiento d,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7509552961850,https://amarket.com.bo/cdn/shop/files/7509552961850_1200x1200.jpg?v=1785392766,2026-08-21T01:54:18.274188+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,439505b75dd905ea513d900a5a4875f514e09617fc40b0b337d981a0ce6ec0e2,439505b75dd905ea513d900a5a4875f514e09617fc40b0b337d981a0ce6ec0e2,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7509552961850_439505b75dd9.jpg
3193a19eea1abfbed1d754cc1c7a3c006cdb4178bd869b3e62860cf06dca7226,7798178801637,Malvaviscos Buffys Stick Sabor Frutal X Unidad,Malvaviscos Buffys Stick Sabor Frutal X Unidad. Cada unidad contiene 12 gramos.,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7798178801637,https://amarket.com.bo/cdn/shop/files/7798178801637_1200x1200.jpg?v=1783404796,2026-08-21T02:10:06.101117+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,8bcf1ebd21cd772529e3a77ea9d4183b7091efde4aad63ae9effb74dd4c04b49,8bcf1ebd21cd772529e3a77ea9d4183b7091efde4aad63ae9effb74dd4c04b49,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7798178801637_8bcf1ebd21cd.jpg
31c96471fa7eafbcc558ae5e2c1f88ca5a4a1f96ed7f0bab19f4d1ce5d1af348,7791293050126,Acondicionador Tresemme Liso Efecto Profesional X 500Ml,Descripción:El Acondicionador TRESemmé Liso Efecto Profesional está diseñado para complementar la rutina de cuidado del cabello liso o con tendencia al frizz. Su fórmula ayuda a rellenar la fibra capilar alinearla y reducir el volumen dejando el cabello visiblemente más suave manejable y con apariencia saludable. Inspi,AMARKET,https://amarket.com.bo/collections/lo-nuevo/products/7791293050126,https://amarket.com.bo/cdn/shop/files/7791293050126_1200x1200.jpg?v=1781330269,2026-08-21T02:08:23.182681+00:00,59f35c31-a86c-44d9-adbe-e27e1d03b535,200,image/jpeg,1.0.0,a52287010939e69f7215ec80f0c16e464224b1f5340caeb68ecd7900fb0f70fa,a52287010939e69f7215ec80f0c16e464224b1f5340caeb68ecd7900fb0f70fa,1200,1200,RGB,UNIFORM_RGB,REDISTRIBUTION_PROHIBITED,ACCEPTED,,data\raw\amarket_full\7791293050126_a52287010939.jpg
