source_asset_id,sku_id,split,source_sha256,source_image_relative_path,mask_method,x0,y0,x1,y1,cutout_width,cutout_height,foreground_pixels,cutout_sha256,cutout_relative_path,category,metadata_status,status,rejection_reason
3c4eaa9e3b236616d3e7b0556822e69ad4e3c4a092373296eb833e8bbdffe9ba,6942108429816,train,b76555f9af21d21a979c439f32a9b09839ece81ed7b168d7a3fd73f10cc5d490,images/train/3c4eaa9e3b236616d3e7b0556822e69ad4e3c4a092373296eb833e8bbdffe9ba.jpg,rgb,344,167,838,1046,494,879,366904,2027e0dffbb4a0d80413586da497074b18b95cb1a1b79fcc86cacbbc0e1b863c,cutouts/3c4eaa9e3b236616d3e7b0556822e69ad4e3c4a092373296eb833e8bbdffe9ba.png,,OK,accepted,
3d13b6b092184a7e15d2e119af6c1dde6b04eae6d4f09aba33d4f50dd1d8253e,7840185788545,train,163006cff91201685edcec9de002f41a8c90eaaf4c8e974361d072530af599bf,images/train/3d13b6b092184a7e15d2e119af6c1dde6b04eae6d4f09aba33d4f50dd1d8253e.jpg,rgb,360,132,847,1062,487,930,418003,c32fe64ed1fd210b366a3800f04b3a68a1d19c6ce991a959defb77a68dd5de19,cutouts/3d13b6b092184a7e15d2e119af6c1dde6b04eae6d4f09aba33d4f50dd1d8253e.png,,OK,accepted,
3f1adf15486861c2ff86cf7df1be2cb3480c39bbad35a30869bd2a1c9ba958dc,080100005549,train,25e0ab9f593d2a46b46ef1dd2673157d8df4e532e6d3d72c84f9318bff7f87bb,images/train/3f1adf15486861c2ff86cf7df1be2cb3480c39bbad35a30869bd2a1c9ba958dc.jpg,rgb,370,132,850,1038,480,906,226205,a5e02ba4d3e415a12c1d7bb08a048e80384ae2f8d7ed8b51b2de1d0802c39de1,cutouts/3f1adf15486861c2ff86cf7df1be2cb3480c39bbad35a30869bd2a1c9ba958dc.png,,OK,accepted,
3fd2ab18c358761bf0c591b9b05d0b3c3be43359e9484bf7adcc2d2f40b03584,1200185061035,train,9b9b40bf64b3f54f876029a0020256c30127a93d32b32b7c55a64b075ab4c09d,images/train/3fd2ab18c358761bf0c591b9b05d0b3c3be43359e9484bf7adcc2d2f40b03584.jpg,rgb,384,141,882,1069,498,928,302672,77ffe52598a55d4106d190a3ed21bcf2190da4635d7b0b9081d92dbe0eceb51d,cutouts/3fd2ab18c358761bf0c591b9b05d0b3c3be43359e9484bf7adcc2d2f40b03584.png,,OK,accepted,
40233ca670301924cb971bfc99d656ade8883135c5da38977f3bc7721a68ef03,7773400003003,train,dcd97c797ee6b8bb2d076ff9209a3762049238ad66695a9a0a6af7eb6ca8bdff,images/train/40233ca670301924cb971bfc99d656ade8883135c5da38977f3bc7721a68ef03.jpg,rgb,260,155,947,1045,687,890,519350,fb99dab70bbcc03e633311df39ef7f5b0aa90f5c637320eea1ac4febcb68a386,cutouts/40233ca670301924cb971bfc99d656ade8883135c5da38977f3bc7721a68ef03.png,,OK,accepted,
40e355d92ab9dfe5e495dce6fa2bb7736a3559b36b0f13fd7a7e27fff2cc037c,7771259757993,train,278499cf9a991f017a908182cd49bcc1dd8dec37c1356946d9e83d13c084728a,images/train/40e355d92ab9dfe5e495dce6fa2bb7736a3559b36b0f13fd7a7e27fff2cc037c.jpg,rgb,93,191,1078,1011,985,820,582913,447557c08ddb51c09a6748c90e58605f78be83081e60f30624dd11221a94adb6,cutouts/40e355d92ab9dfe5e495dce6fa2bb7736a3559b36b0f13fd7a7e27fff2cc037c.png,,OK,accepted,
40eaa011322b070624a5b6a5c299556ea960c3b3668657101a37b1b1c0ab9418,7896058517521,train,33654e6d3ea982ffec91b51934ac0742e61ac9265e8d7bb8f1a579f46db673c0,images/train/40eaa011322b070624a5b6a5c299556ea960c3b3668657101a37b1b1c0ab9418.jpg,rgb,438,144,748,1043,310,899,256216,f392055918163e1b132b0f532b6b63a5f67410c6c22ad35a390f78da23e97b56,cutouts/40eaa011322b070624a5b6a5c299556ea960c3b3668657101a37b1b1c0ab9418.png,,OK,accepted,
410052c44c26da379720af42f288efd9e370be188044aff1239bb14f0afabf16,309970002626,train,be900200b0ff8023dac3f31bdc09144b5d2a8a5df347a674e91f146d4aee0c8b,images/train/410052c44c26da379720af42f288efd9e370be188044aff1239bb14f0afabf16.jpg,rgb,460,140,739,1055,279,915,242762,21be6a834380a3d2250295fb7abcf43a1bc33ed343add55607c91a0d0494b961,cutouts/410052c44c26da379720af42f288efd9e370be188044aff1239bb14f0afabf16.png,,OK,accepted,
41982bfe391a175312a62d01ed44bce312655458014e681ae6e090a705b43a9a,3501116,train,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,images/train/41982bfe391a175312a62d01ed44bce312655458014e681ae6e090a705b43a9a.jpg,rgb,166,115,992,1076,826,961,224262,26191b77fe6b9843b4afbde7d43f2ebc7c97aebf48f631885299c96add8e393e,cutouts/41982bfe391a175312a62d01ed44bce312655458014e681ae6e090a705b43a9a.png,,OK,accepted,
427aa762144b775939c7f531a3ae9f607e0a7b1332ecdadcb3673bb93313e8ac,7894904268283,train,4a188b70f6d526e110aec8cdebb42b47ee8417a02e1e1c9bdf7bea834f330850,images/train/427aa762144b775939c7f531a3ae9f607e0a7b1332ecdadcb3673bb93313e8ac.jpg,rgb,126,285,1059,947,933,662,459763,aa4d4ffd90109c8774e8dbf7c60a7140003a1fd6e5843bad80a4f4ff8bdfa475,cutouts/427aa762144b775939c7f531a3ae9f607e0a7b1332ecdadcb3673bb93313e8ac.png,,OK,accepted,
44bdc41b363c3933fcba00428da1e9c4952217139eff9387d62011d4e5e75462,7896058503005,train,6e90eca521692bedef3e33faa3ac67ba94dec1028e4e85a0fad316e15b5f28a5,images/train/44bdc41b363c3933fcba00428da1e9c4952217139eff9387d62011d4e5e75462.jpg,rgb,180,74,1020,1125,840,1051,778855,215b65caa170eb0fb94fa1f7a765648b6afd4d6069395212a99a264d90a09ddb,cutouts/44bdc41b363c3933fcba00428da1e9c4952217139eff9387d62011d4e5e75462.png,,OK,accepted,
45214371e9bede1df0567faeade496827e90ef870d4b5e2b69abf7e5e8308819,7771228000624,train,4d13f97b296fb6faf91c5af3cdcb3972a8e736d03e5de29bebdb19bab6967e2d,images/train/45214371e9bede1df0567faeade496827e90ef870d4b5e2b69abf7e5e8308819.jpg,rgb,355,160,828,1041,473,881,380048,85673830cd5a0b7c65f92e71bdae1bf39608d85b601503717bfd1b76b17840c4,cutouts/45214371e9bede1df0567faeade496827e90ef870d4b5e2b69abf7e5e8308819.png,,OK,accepted,
45cdc1d7b4d7ec6c79e5b6590524b711a4685d9dd2002e493ae300d2ed3c31c6,8412122034016,train,f00ebf5ac027054d95fe5d9155a64ec61055f81201e472330cbfb082cc4f2e65,images/train/45cdc1d7b4d7ec6c79e5b6590524b711a4685d9dd2002e493ae300d2ed3c31c6.jpg,rgb,397,231,799,972,402,741,142233,aa1049036b7480bfe58117e1ac837cc129e322ac221949cf5d8727a46b0587bf,cutouts/45cdc1d7b4d7ec6c79e5b6590524b711a4685d9dd2002e493ae300d2ed3c31c6.png,,OK,accepted,
45d31b28b53cb05f08cca2c6ea06d334a3c25bcb9f03d5ddc65f18271f2fc00c,7798186032368,train,e8b05b74829f9f4ab48640a152efb3248d5de574c8969c0505dabd0a22dcb7bd,images/train/45d31b28b53cb05f08cca2c6ea06d334a3c25bcb9f03d5ddc65f18271f2fc00c.jpg,rgb,237,106,962,1094,725,988,633493,2680d79656e518b879de04bb5f87224efa526feb1ba828453eac5e48ada2683c,cutouts/45d31b28b53cb05f08cca2c6ea06d334a3c25bcb9f03d5ddc65f18271f2fc00c.png,,OK,accepted,
460c0a289559560193858721c6f8163d864766b8c2b184a9c3dce077870eb014,041554098259,train,8677cf45f18356bb0253c4d337f032de000b843fcfd8f4f6befe3689a79278d5,images/train/460c0a289559560193858721c6f8163d864766b8c2b184a9c3dce077870eb014.jpg,rgb,527,150,674,1052,147,902,97532,1f7f7222ca529bf325297796890f448be5c8d900f240c984dd9575de11d322a6,cutouts/460c0a289559560193858721c6f8163d864766b8c2b184a9c3dce077870eb014.png,,OK,accepted,
463de77e5cd01d5d7b1c3490b28f466cc18d9d56b36049eba90255677a513730,7771621640113,train,2515e89bf265dc1cbb37675e4641d1a040d81a92c8216551af04b6f0c0465539,images/train/463de77e5cd01d5d7b1c3490b28f466cc18d9d56b36049eba90255677a513730.jpg,rgb,448,123,752,1080,304,957,242322,572e6b769fe7d2df67e224482ae810f703d0283d706b1ed4563e46e57f6377d6,cutouts/463de77e5cd01d5d7b1c3490b28f466cc18d9d56b36049eba90255677a513730.png,,OK,accepted,
46deedfd0f05fdf3779c462491123ae32ebb94b63c231739d3d3244f449873bd,7771214005480,train,f50b122ea809b08bdd709921d0269418d061041bfcf00c2204cfe2d48f1a376e,images/train/46deedfd0f05fdf3779c462491123ae32ebb94b63c231739d3d3244f449873bd.jpg,rgb,469,187,690,988,221,801,141891,abbe472ec175a0cea2107b14cd3680c37f4878bd91521520d7b819959eda24e9,cutouts/46deedfd0f05fdf3779c462491123ae32ebb94b63c231739d3d3244f449873bd.png,,OK,accepted,
47cc066481fb38a95ef7fb998f846a5ba297d78fd7c18f4e9deb82e04dde7089,7891151039796,train,6165d486c1955add6785c1e7d6f01018ec038c2a36bee1152e6a2c2aa1158a9f,images/train/47cc066481fb38a95ef7fb998f846a5ba297d78fd7c18f4e9deb82e04dde7089.jpg,rgb,100,507,1104,689,1004,182,142698,1fa6d7e287c0fb95da3b204062f905c072c98b2ec7265dab81f6acc35642d280,cutouts/47cc066481fb38a95ef7fb998f846a5ba297d78fd7c18f4e9deb82e04dde7089.png,,OK,accepted,
4817f336c3d428e7e2d9e8fa091421e08ead8df387870519cc0b1b7e962ab2da,7773510140483,train,f3e7b876fa39ae4b7897b34d605f87c43f1f3b197c239fe194fc20cfe4e4a925,images/train/4817f336c3d428e7e2d9e8fa091421e08ead8df387870519cc0b1b7e962ab2da.jpg,rgb,286,149,916,1050,630,901,533140,be837a7ca36b589fb6d93c201a053a89a7ff722bfcfe9a4fbd86b492caff3b1d,cutouts/4817f336c3d428e7e2d9e8fa091421e08ead8df387870519cc0b1b7e962ab2da.png,,OK,accepted,
482df5bab93e933058f725343b29f8eab8f754e06fa574e9a01c49ba57f933e7,3501114,train,63455251accaffa8b0e7f30044536a3afc42be450c8f1f923a48849bdb64ac81,images/train/482df5bab93e933058f725343b29f8eab8f754e06fa574e9a01c49ba57f933e7.jpg,rgb,166,115,992,1076,826,961,224262,26191b77fe6b9843b4afbde7d43f2ebc7c97aebf48f631885299c96add8e393e,cutouts/482df5bab93e933058f725343b29f8eab8f754e06fa574e9a01c49ba57f933e7.png,,OK,accepted,
4865570ff37b7874dcea32703946ba6fa02fee9ea79e132d9ca3585be8817149,7798186032375,train,dd0557b3b8e5b6f7917dc51362fc3abfd8e4c9c8b46af39db7995bc161c837e5,images/train/4865570ff37b7874dcea32703946ba6fa02fee9ea79e132d9ca3585be8817149.jpg,rgb,240,111,966,1095,726,984,643840,dac334e25e690e01eafbb318388d7d7c3e040692b6ff348eca2fa4ce242219c0,cutouts/4865570ff37b7874dcea32703946ba6fa02fee9ea79e132d9ca3585be8817149.png,,OK,accepted,
4907ddb45a9c1f56f747cb4d835b55b531b1e518224f97f5db51be86bb4b114c,07509546690384,train,c7c4d52a0d805e33bbffc48d37560000cd237feb49b5e3c05e30ef0040c587ed,images/train/4907ddb45a9c1f56f747cb4d835b55b531b1e518224f97f5db51be86bb4b114c.jpg,rgb,159,440,1080,760,921,320,164925,75ae945193ea0b19948453a51c1375d457f2910653839f72ad0be1835d3cd53e,cutouts/4907ddb45a9c1f56f747cb4d835b55b531b1e518224f97f5db51be86bb4b114c.png,,OK,accepted,
4950f2e2afa3f53a2b29b6bfbb53273e6f3cee0b822dd78318cf4dceb9d4b21f,309973174603,train,459ad20d4ce8e99ce8e0aa968169a676d7c4d1c33d82f4c52c24e350de96dcde,images/train/4950f2e2afa3f53a2b29b6bfbb53273e6f3cee0b822dd78318cf4dceb9d4b21f.jpg,rgb,533,150,662,1043,129,893,107488,ba6f6e45ec046bef0ce4f8b9467b40604728eecf2bbc97d081c51ada262b0116,cutouts/4950f2e2afa3f53a2b29b6bfbb53273e6f3cee0b822dd78318cf4dceb9d4b21f.png,,OK,accepted,
49b5f1d3f7a56f0f65438e50cc9ac89d5fb7a61af011496a21a73d49d2cc0ddb,07896058500226,train,f8cf6c538cf34012739cae36158bdd3294555c05f516dd7a760544b569bc40b2,images/train/49b5f1d3f7a56f0f65438e50cc9ac89d5fb7a61af011496a21a73d49d2cc0ddb.jpg,rgb,346,230,796,963,450,733,280638,2e85397e55bc90b98e37960fd7bb7ab5143dc5fd4fe08a6f2b23ae351809ffc4,cutouts/49b5f1d3f7a56f0f65438e50cc9ac89d5fb7a61af011496a21a73d49d2cc0ddb.png,,OK,accepted,
49e5cd73630322f75527027b31744b8f10c85d192d0ab5f8a2a4e483f26e330f,7771224006293,train,7f12480f325a6954b3810eb5d6c859e580ce1ebfaf3462cc4102f2c4edba36dd,images/train/49e5cd73630322f75527027b31744b8f10c85d192d0ab5f8a2a4e483f26e330f.jpg,rgb,430,124,754,1058,324,934,248835,61346c1aa310c360b52a44789b8b5a1bcfaafbfc7086973ca4366ad3ea2774fc,cutouts/49e5cd73630322f75527027b31744b8f10c85d192d0ab5f8a2a4e483f26e330f.png,,OK,accepted,
4a11d74fb082fcdf88b57e953486cfe4374572ac821687e16660774633fd60dd,7771260763334,train,e78d2978b56e91a95d0b68ce2e6c172b1500acad2454617542e640d0de1b42b1,images/train/4a11d74fb082fcdf88b57e953486cfe4374572ac821687e16660774633fd60dd.jpg,rgb,459,150,705,1046,246,896,177216,3ab02f95277a84846f866b0fbd85faf9d8b19a56825c3b542e679cb31b956c7a,cutouts/4a11d74fb082fcdf88b57e953486cfe4374572ac821687e16660774633fd60dd.png,,OK,accepted,
4a26f7aa261a15fc464e924b391d1eafb074e65cc29377ef9abf5a32f755aea3,6971549925618,train,8fbfdb8c4991ed5cd49fa3a1a18783173374f099466bf3dfafd068881d031b50,images/train/4a26f7aa261a15fc464e924b391d1eafb074e65cc29377ef9abf5a32f755aea3.jpg,rgb,201,235,995,952,794,717,514483,dad410c3f4f0ee011f5951bb98e6da569c7323e98a685ee0c0c3e2020d4edba1,cutouts/4a26f7aa261a15fc464e924b391d1eafb074e65cc29377ef9abf5a32f755aea3.png,,OK,accepted,
4abcf5c6fd5a407bb6d691fb76d551e4f86af8c574aeae13110c40362996ca15,041554098341,train,3e34fcc1f81f02140a9aeb3dffbf6928ff7b3681d71132812fe844a9493b9ae4,images/train/4abcf5c6fd5a407bb6d691fb76d551e4f86af8c574aeae13110c40362996ca15.jpg,rgb,468,140,731,1061,263,921,188788,f73e5ce3d0650fae16c55dddb8bbc2c73479a2dbfa8ebe4501fcbd033591b563,cutouts/4abcf5c6fd5a407bb6d691fb76d551e4f86af8c574aeae13110c40362996ca15.png,,OK,accepted,
4b5df0a8b2783273da5dcb1ca920aa703e1ad9bbd2f3064c38c3b444aab59d0a,7509552992281,train,4e60d0705a03f6c0881fab7568011ed39284680d340a4ac4cdcf2b366044dd44,images/train/4b5df0a8b2783273da5dcb1ca920aa703e1ad9bbd2f3064c38c3b444aab59d0a.jpg,rgb,413,106,788,1094,375,988,314104,06bac9ad384d2a46bf0081d1445d3e7af6788e38faa6f3ed64639361a14a3848,cutouts/4b5df0a8b2783273da5dcb1ca920aa703e1ad9bbd2f3064c38c3b444aab59d0a.png,,OK,accepted,
4c3d15769e59446495639a96a943f7223ce18c92fea5d256bbc174c3df78261b,7702032117444,train,08585d73daa3b8cdd2093cda93f72c0a967b195134f3d2f04fd52a1bbbf6076c,images/train/4c3d15769e59446495639a96a943f7223ce18c92fea5d256bbc174c3df78261b.jpg,rgb,343,154,689,885,346,731,223825,74b296bda3af118391f413a2d6c40b57133c10ab0ce9519c2e2b84301a24a3d1,cutouts/4c3d15769e59446495639a96a943f7223ce18c92fea5d256bbc174c3df78261b.png,,OK,accepted,
4c4081523fb30c8f2233b4a410df4948ef7536e2b8f8649ac14bd7339ecb1d47,7771228000587,train,9d04bbacdebdc6dab9271e5b36b1b775e52302d5e9e56c43446923be96db6cd8,images/train/4c4081523fb30c8f2233b4a410df4948ef7536e2b8f8649ac14bd7339ecb1d47.jpg,rgb,526,238,677,954,151,716,90872,51c5f76216635c57dfdb3a956633e7d7a20ad1dc83ad8b82339babf2c4c3c656,cutouts/4c4081523fb30c8f2233b4a410df4948ef7536e2b8f8649ac14bd7339ecb1d47.png,,OK,accepted,
4cdfde08522c848d906705a3ea52085ab97c62544b3e3b421a71857fe918dfec,7899620665101,train,91a3d48971df1629053708001b526f46e4777508c56dc4d0e10bdd11a51e9136,images/train/4cdfde08522c848d906705a3ea52085ab97c62544b3e3b421a71857fe918dfec.jpg,rgb,168,84,1038,1056,870,972,519771,f6db0e9f763dd6d1b33ae062d99f629667481df4d1475e6b84b2a84624d845f9,cutouts/4cdfde08522c848d906705a3ea52085ab97c62544b3e3b421a71857fe918dfec.png,,FAILED,accepted,
4ce3a2dc9e4d4eeb75526660f70ba8f60b16fd84bad42d1c4cd9a9bd24aec2b1,7774904408820,train,37811d65d569e9bfc4bc19f33f05b0779d1c57764f2fd94aef1f94517791be16,images/train/4ce3a2dc9e4d4eeb75526660f70ba8f60b16fd84bad42d1c4cd9a9bd24aec2b1.jpg,rgb,376,150,800,1054,424,904,271007,1c8091d6570a98ca7902ae2d63c836456248dbd2f368dafed0677f80a650d3b9,cutouts/4ce3a2dc9e4d4eeb75526660f70ba8f60b16fd84bad42d1c4cd9a9bd24aec2b1.png,,OK,accepted,
4d41ec6e4af5c30764006f34bfd72aebe422a538e58baaf4d9718e850378cd9f,041554098228,train,c1288cfeba863f1007b39071def7d2cd27ac569d861700913b5179ce52b9e453,images/train/4d41ec6e4af5c30764006f34bfd72aebe422a538e58baaf4d9718e850378cd9f.jpg,rgb,528,152,673,1048,145,896,95513,7733abaeb4b50e7df63d51c65e98942a7086f685568f481faee61de313b31e97,cutouts/4d41ec6e4af5c30764006f34bfd72aebe422a538e58baaf4d9718e850378cd9f.png,,OK,accepted,
4dcf92b84e0d890509f58db22a3fc257728d58d8ebe4693fe66e232aa3396ee7,7896451912916,train,370cb58e47cee205ec05197e23abf06be093bef2b0fe5f784779b1b611d077c1,images/train/4dcf92b84e0d890509f58db22a3fc257728d58d8ebe4693fe66e232aa3396ee7.jpg,rgb,225,140,940,1058,715,918,585847,318fbdccc3e63f8fdacf102348d22307c65056570326b91b7d07345f63f01e5d,cutouts/4dcf92b84e0d890509f58db22a3fc257728d58d8ebe4693fe66e232aa3396ee7.png,,OK,accepted,
4f9cec603cc5bf3e34cbce3ad9e4aec660af192f8792a8ba4f81de3b70af5c4e,7774904407113,train,9f1062ea0574c17fa5f43294668fccc8d9932d78c6aa2a3eeef3fd5540840d66,images/train/4f9cec603cc5bf3e34cbce3ad9e4aec660af192f8792a8ba4f81de3b70af5c4e.jpg,rgb,491,101,700,1089,209,988,187156,8f7c8c970b03a47374075accdd1b67dff05154b59e3a504a48782cba0b8dd789,cutouts/4f9cec603cc5bf3e34cbce3ad9e4aec660af192f8792a8ba4f81de3b70af5c4e.png,,OK,accepted,
4fd9e0822fde2098b3861db41e0fa79c55526dfd280af52df179d4e570017ce0,7771259210276,train,868ac70621a7a61abc93cf036921710aaca106293806b31f6a6566edafe6a0d8,images/train/4fd9e0822fde2098b3861db41e0fa79c55526dfd280af52df179d4e570017ce0.jpg,rgb,330,186,872,1011,542,825,383219,a3148447d67f6d4a0338adafabd55e5a4b6b304f5f8d2da04aba409f4136b35d,cutouts/4fd9e0822fde2098b3861db41e0fa79c55526dfd280af52df179d4e570017ce0.png,,OK,accepted,
503426bb2f91a4049ad52fe35317f5b18550e83f1695ebd3ad1210bceb9e47b5,7899620679290,train,7507176bb9b8eaa8a61c1c6889ca83a6a1ae8b491331333fe44c413ecd0310ce,images/train/503426bb2f91a4049ad52fe35317f5b18550e83f1695ebd3ad1210bceb9e47b5.jpg,rgb,154,84,1044,1056,890,972,522283,646712abff106902791d112ae9bd1c0300df332591c80b6d80e5b80bd7d77a40,cutouts/503426bb2f91a4049ad52fe35317f5b18550e83f1695ebd3ad1210bceb9e47b5.png,,OK,accepted,
50a3dbe6af305783e1f37d3a427cb9aded7f37d06431199066a64b51fc5b1cb3,7896115700408,train,aa98502fc0308bfa1dd36ea84c11c781fba45d81b2f78251ba2d906418273e5a,images/train/50a3dbe6af305783e1f37d3a427cb9aded7f37d06431199066a64b51fc5b1cb3.jpg,rgb,427,162,761,1008,334,846,172813,d6ceb4ca1f450694ec4ec7c77b7c5beca9c87d236ae068a48a7fb28fff684744,cutouts/50a3dbe6af305783e1f37d3a427cb9aded7f37d06431199066a64b51fc5b1cb3.png,,OK,accepted,
5109c568073baaeb5ddf4807eb97208c1e3a6f7914cef725edf4b2317d1f363c,7509552961812,train,485162bc6ccd1028ad3d82c32b368de94a1b708227003d5f64b1e79f8d6f9aff,images/train/5109c568073baaeb5ddf4807eb97208c1e3a6f7914cef725edf4b2317d1f363c.jpg,rgb,418,204,781,1008,363,804,150741,c088932dca57a1a3bf27ad07fc1279ec8c60d6d77cfe561fcc1219e2f5303f47,cutouts/5109c568073baaeb5ddf4807eb97208c1e3a6f7914cef725edf4b2317d1f363c.png,,OK,accepted,
51357bf2143dd0a8f87f5b24cb737b5c1a20dc679b990291cb4308225f34c6f3,7891150099456,train,b2aca1464c7b32032dce655b97c14a92b3bfd50321b520c8163567bc226013ca,images/train/51357bf2143dd0a8f87f5b24cb737b5c1a20dc679b990291cb4308225f34c6f3.jpg,rgb,156,234,1040,968,884,734,608014,20fb6076362351f5232f4b7795f315879b47315f93dc0f9f5f305851ea436900,cutouts/51357bf2143dd0a8f87f5b24cb737b5c1a20dc679b990291cb4308225f34c6f3.png,,OK,accepted,
52141bbcc23ccbee0ccb03d109a0f04157af31f981264998debb4248dddad1ed,7898080664808,train,e98b075219db1697c579e9701cd0e5995a98994556430dd935e44d4cd733d654,images/train/52141bbcc23ccbee0ccb03d109a0f04157af31f981264998debb4248dddad1ed.jpg,rgb,396,119,767,1085,371,966,344875,42f7f6d534859d0a90f7e7237c71716efc20252c564ce18233a82f28b60b373f,cutouts/52141bbcc23ccbee0ccb03d109a0f04157af31f981264998debb4248dddad1ed.png,,OK,accepted,
5371abef52f3cb6e8828550e36cd94731eacf9aa3dd4c432fe7c24866c77ca66,041554096064,train,f028136c0bb4eb60fc2c68a488efe17134d2703a2ae522264536c64927dcf61c,images/train/5371abef52f3cb6e8828550e36cd94731eacf9aa3dd4c432fe7c24866c77ca66.jpg,rgb,519,79,680,1120,161,1041,162065,7116d050f8eaf5c64aca9b66dda61cbbb30dfe7d8cca672545fd3946ed39acea,cutouts/5371abef52f3cb6e8828550e36cd94731eacf9aa3dd4c432fe7c24866c77ca66.png,,OK,accepted,
545b00f9c7863d3683889ece5e117710bf7cad2a9b3992c74585e581e92eb5d3,7770109740161,train,5a3474eb3ad9587af861141ad8668de57716fd4fc638369c0d9e130a89b83f15,images/train/545b00f9c7863d3683889ece5e117710bf7cad2a9b3992c74585e581e92eb5d3.jpg,rgb,437,233,768,958,331,725,198971,f5498439688694143c791a99a762b838c33585a69f19003851406537d67c31d0,cutouts/545b00f9c7863d3683889ece5e117710bf7cad2a9b3992c74585e581e92eb5d3.png,,OK,accepted,
54989765530f4a10ffdb2965a79d750eeebf688fa87443feb35e1bf15ed4e20b,850071452006,train,65070099e03b34fbfc8ceb279eaa684e74af98dd8982500cdce44576693d1a7d,images/train/54989765530f4a10ffdb2965a79d750eeebf688fa87443feb35e1bf15ed4e20b.jpg,rgb,213,83,985,1118,772,1035,654422,d9cf125419753f3087a56e9eed3fe2378d4c25cf7843c7446ac03118cef5e9c4,cutouts/54989765530f4a10ffdb2965a79d750eeebf688fa87443feb35e1bf15ed4e20b.png,,OK,accepted,
54992e1217901c59b5a08a22b84d3b59fdcef2f6e5df659f6f8be5db9accb026,4059729522061,train,bb0ae0c614e33b326751f88e019063ab49f4829ee8dd7a1e9408e520a1677a72,images/train/54992e1217901c59b5a08a22b84d3b59fdcef2f6e5df659f6f8be5db9accb026.jpg,rgb,519,175,682,1025,163,850,91213,7aa437580b092cde119b34733de6547438c79c7d5f619166fe56aab4e78bc4c2,cutouts/54992e1217901c59b5a08a22b84d3b59fdcef2f6e5df659f6f8be5db9accb026.png,,OK,accepted,
54ef5b433d2c7659ee24af64ad69a57f5bad8560b5201820d9ce0223707b1fff,7509552982688,train,637cdf8c8001f1b2a6375c5e04984eaca7aa60e83e91747569548e7f75b78298,images/train/54ef5b433d2c7659ee24af64ad69a57f5bad8560b5201820d9ce0223707b1fff.jpg,rgb,452,107,717,1153,265,1046,258379,424428c3f392b9bba59da82612b3001f31e4b73ed1c8d6e1fdb4c8c2c76ebdac,cutouts/54ef5b433d2c7659ee24af64ad69a57f5bad8560b5201820d9ce0223707b1fff.png,,OK,accepted,
5676f851a1e7b3707d2b983351274d274f1c2a94f20d575fe21c7307c58243b3,041554098167,train,e0b688f1612e58dd68ba85b222bd3ccd62a75a1bea8ee5251fb77c09bd105ea8,images/train/5676f851a1e7b3707d2b983351274d274f1c2a94f20d575fe21c7307c58243b3.jpg,rgb,474,178,727,1022,253,844,203561,c77e26a0047b2e249db9d547c3f4d7cf04f6d3cbdf4ea9f98000dd75e4b1a956,cutouts/5676f851a1e7b3707d2b983351274d274f1c2a94f20d575fe21c7307c58243b3.png,,OK,accepted,
56b3dd6b75500d4f1cd40b85e3079b07715d81460e3aa1504c9e75aa3ea795a4,041554096231,train,b719fd050314680712dcfc37d1be65d9f00e7f676cd1240229f1ecc3c84bada0,images/train/56b3dd6b75500d4f1cd40b85e3079b07715d81460e3aa1504c9e75aa3ea795a4.jpg,rgb,521,92,678,1107,157,1015,152076,c6e45de326d6af8739f3595f68698b29b5a25cae65e8931541844b6e99d2c34c,cutouts/56b3dd6b75500d4f1cd40b85e3079b07715d81460e3aa1504c9e75aa3ea795a4.png,,OK,accepted,
57510a55fb31743bf3169f99f4d11a9a9b4c67451fb767b145bd4bd38199107e,7773435930411,train,3b14208453f936572beca501a193c07d56be96d0564f8af433e6238cdc32b293,images/train/57510a55fb31743bf3169f99f4d11a9a9b4c67451fb767b145bd4bd38199107e.jpg,rgb,343,53,863,1111,520,1058,454339,da262f4e30dbdb4f5b67c4432b415dd3106b699f7ee7295f571810c5889c37b3,cutouts/57510a55fb31743bf3169f99f4d11a9a9b4c67451fb767b145bd4bd38199107e.png,,OK,accepted,
596a9e6b411b740339fb03359a8e93c1ff7ba13258db2fcfd18efcd0fd6520fb,7509552992144,train,171f4552b6e25933b6bd4b1820e47049405abea474d1ad96e0aaccc6ed66fc92,images/train/596a9e6b411b740339fb03359a8e93c1ff7ba13258db2fcfd18efcd0fd6520fb.jpg,rgb,412,162,782,1035,370,873,254325,cb60d9bd5c56501bb532e3383cee7ebd5f11c6f4bd024d36418514d5fed630b2,cutouts/596a9e6b411b740339fb03359a8e93c1ff7ba13258db2fcfd18efcd0fd6520fb.png,,OK,accepted,
5b02045f9148070a154c933daef6f27b1b9ed9589b68e07c6ca590ad302591d6,7771259758051,train,1e3cbd27fdd047ab8de1eb1ec111dc23966e223f339d89fff8fea8442bcc81b8,images/train/5b02045f9148070a154c933daef6f27b1b9ed9589b68e07c6ca590ad302591d6.jpg,rgb,451,85,744,1113,293,1028,251159,df862f763a500610f8102ce319db3700cac80f5f0039e05e4ddc6ecd218e8557,cutouts/5b02045f9148070a154c933daef6f27b1b9ed9589b68e07c6ca590ad302591d6.png,,OK,accepted,
